,loss,accuracy,val_loss,val_accuracy
0,0.6128875613212585,0.7182291746139526,1587.169677734375,0.578125
1,0.45143187046051025,0.8202913999557495,1169.034423828125,0.609375
2,0.3554442226886749,0.8661629557609558,243.21209716796875,0.5625
3,0.2763173282146454,0.8828926086425781,70.36155700683594,0.7109375
4,0.2581525146961212,0.8969238996505737,6.629760265350342,0.890625
5,0.2125682681798935,0.9206691980361938,352.27349853515625,0.6171875
6,0.19333337247371674,0.9244468212127686,5.927652835845947,0.8671875
7,0.18206141889095306,0.928224503993988,3.4957668781280518,0.8671875
8,0.14187762141227722,0.9433351159095764,2.392446517944336,0.8984375
9,0.16454041004180908,0.9422557950019836,4.42753791809082,0.9296875
10,0.13660204410552979,0.9498111009597778,0.8188955783843994,0.921875
11,0.14804707467556,0.9460334777832031,1.150931477546692,0.9296875
12,0.13449715077877045,0.9514301419258118,1.1442813873291016,0.859375
13,0.11562719196081161,0.9654614329338074,1.3272068500518799,0.8828125
14,0.07750573754310608,0.9740960597991943,0.49440184235572815,0.9140625
15,0.09702689945697784,0.964921772480011,0.5497268438339233,0.921875
16,0.07710308581590652,0.971875011920929,0.38968878984451294,0.9140625
17,0.08898923546075821,0.9697787165641785,0.41485798358917236,0.9140625
18,0.0671350508928299,0.9719374179840088,0.6001802682876587,0.90625
19,0.06930624693632126,0.9751753807067871,1.357688307762146,0.828125
